     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        63,         2,         0,   120.3,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       142,         0,         0,   120.2,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        64,         2,         0,   121.4,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        59,        17,         0,   121.6,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       137,         0,         0,   120.1,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       134,        15,         0,   120.3,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       134,         2,         0,   120.2,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       131,         6,         0,   120.2,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        59,         0,         0,   121.3,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        61,         0,         0,   121.0,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       132,         0,         0,   120.9,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       132,         3,         0,   120.0,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        58,         3,         0,   120.4,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        59,         3,         0,   122.1,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        58,         2,         0,   121.1,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       128,         0,         0,   120.2,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       129,         1,         0,   120.7,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       128,         0,         0,   120.3,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       127,        13,         0,   120.8,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       125,         0,         0,   120.6,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       125,         4,         0,   120.2,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       124,         6,         0,   120.4,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        55,         0,         0,   120.6,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        54,         3,         0,   120.8,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       125,         9,         0,   120.2,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       122,        18,         0,   120.7,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        55,         1,         0,   120.1,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        57,         0,         0,   121.3,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        55,         0,         0,   121.2,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        59,         1,         0,   120.6,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        61,         1,         0,   120.4,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        61,         4,         0,   120.3,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       136,         0,         0,   120.2,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        67,         1,         0,   120.0,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       148,         0,         0,   120.0,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        65,         5,         0,   122.1,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       146,        16,         0,   120.3,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       147,         3,         0,   120.7,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       145,        10,         0,   120.4,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        71,         0,         0,   121.2,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        73,         0,         0,   120.1,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       153,         2,         0,   120.7,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       153,         2,         0,   120.9,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        72,         6,         0,   120.2,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        74,         4,         0,   121.9,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        74,         1,         0,   121.2,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       153,         0,         0,   120.1,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       152,         1,         0,   120.5,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       149,         0,         0,   120.7,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       151,        10,         0,   120.2,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       155,         5,         0,   120.4,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       148,         2,         0,   121.0,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       146,         9,         0,   120.7,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        72,         0,         0,   120.6,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       147,        17,         0,   120.9,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        70,         4,         0,   122.0,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       146,        21,         0,   120.1,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        70,         0,         0,   120.0,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        73,         1,         0,   120.5,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        71,         0,         0,   120.7,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        68,         0,         0,   120.7,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        69,         1,         0,   120.3,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       148,         0,         0,   120.3,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        69,         6,         0,   120.8,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        67,         4,         0,   121.3,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       137,         0,         0,   120.8,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        59,         8,         0,   121.1,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       134,        12,         0,   120.7,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       134,         4,         0,   120.2,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       135,         8,         0,   120.3,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        63,         0,         0,   120.2,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        63,         0,         0,   120.7,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       133,         1,         0,   120.6,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       139,         2,         0,   120.7,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        62,         6,         0,   120.8,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        64,         0,         0,   120.3,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        63,         3,         0,   121.4,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       138,         1,         0,   120.1,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       139,         0,         0,   120.3,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       140,         0,         0,   120.6,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       138,         9,         0,   120.5,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       139,         3,         0,   120.7,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       137,         2,         0,   120.0,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       138,        10,         0,   120.3,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        64,         0,         0,   121.1,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       137,        11,         0,   120.4,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        63,         0,         0,   121.4,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       140,        18,         0,   120.5,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        65,         2,         0,   121.9,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        64,         0,         0,   120.3,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        65,         0,         0,   121.0,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        66,         0,         0,   121.5,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        65,         1,         0,   121.5,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       139,         0,         0,   120.9,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        63,         3,         0,   121.5,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        61,         7,         0,   121.3,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       137,         0,         0,   120.9,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        58,        11,         0,   121.7,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       134,        18,         0,   120.2,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       136,         6,         0,   120.6,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       133,         8,         0,   120.4,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        63,         2,         0,   120.7,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        62,         0,         0,   120.4,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       139,         2,         0,   120.1,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       140,         3,         0,   120.8,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        61,         7,         0,   120.3,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        67,         2,         0,   120.6,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        74,         0,         0,   122.8,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       174,         0,         0,   120.3,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       176,         2,         0,   120.8,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       157,         0,         0,   120.8,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
       159,         8,         0,   120.2,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       153,         1,         0,   120.2,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       156,         2,         0,   120.7,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       155,         9,         0,   120.4,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        74,         0,         0,   121.2,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       199,        19,         0,   120.8,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        71,         5,         0,   120.4,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       151,        19,         0,   120.2,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
        73,         1,         0,   120.6,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        73,         0,         0,   120.3,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        72,         0,         0,   121.2,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        72,         0,         0,   121.2,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        74,         3,         0,   120.8,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       153,         0,         0,   120.2,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        70,         5,         0,   121.0,belief_find,929d2f23fbab2e31fea8f507eea8efc347f347671a02a93806f9e90581c1bc13,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
        73,         4,         0,   120.5,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       160,         0,         0,   120.8,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        69,         8,         0,   121.4,belief_find,dec05d9e8d0eed19645a4c343a38ffa4ad7e069f7c117399ba2c1dab59569267,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
       152,        20,         0,   120.8,belief_find,e2b4f4ac410d9363f40c0bd034f2631ce15a6962af45fd07ac9891d17e809a3c,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       152,         4,         0,   120.9,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
       152,         9,         0,   120.0,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        70,         0,         0,   120.0,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        70,         0,         0,   120.7,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
       148,         2,         0,   120.2,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       256,         2,         0,   120.2,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        70,         8,         0,   121.4,bp_osd,7de2ce8f480ae8106b52da5287de3b5e3a63220e82625b29377c8675e7f17c4d,"{""basis"":""x"",""d"":9,""p"":0.008,""rounds"":9}",
        63,         0,         0,   121.1,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
       248,         0,         0,   120.9,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        59,         4,         0,   122.1,bp_osd,f61743ccff3d8a1cd76876798066ba1f0231db9250063f361c9f349986c7cfc1,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       172,         1,         0,   120.5,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
       127,        13,         0,   120.4,bp_osd,d97d8aa4b13209c48fd683be924d1fef96197c53329a95d507618f0d6bc13ac4,"{""basis"":""x"",""d"":7,""p"":0.008,""rounds"":7}",
       130,         0,         0,   120.9,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
