family,split_type,split_seed,optimizer_seed,accuracy,balanced_accuracy,f1,roc_auc,cross_entropy,brier_score,ece,fixed_threshold_ba,validation_selected_threshold,validation_selected_test_ba,threshold_shift,recalibrated_ba,mean_score_class_0,mean_score_class_1,score_separation,optimizer_success,scipy_optimizer_success,optimizer_message,termination_reason,n_function_evaluations,maxiter_budget,initial_train_loss,best_train_loss,final_train_loss,validation_loss,loss_improvement,last_10_eval_improvement,evaluation_limit_reached,convergence_plateau_detected,training_time
tfim,iid,181,500,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.5322926765154633,0.17386554862967638,0.35985855213144585,0.9545454545454546,0.5,0.9545454545454546,0.0,0.6818181818181819,0.3645264684050016,0.5517067891484415,0.18718032074343993,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6770825343090588,0.48960230312717484,0.4896072428898236,0.4761541062098922,0.18747529141923525,0.00018136764567511232,True,False,43.66522419999819
tfim,parameter_block,11,100,0.7910447761194029,0.8055555555555556,0.7586206896551724,1.0,0.5834981580494507,0.19702941787730668,0.3077970788973419,0.8055555555555556,0.5,0.8055555555555556,0.0,0.5,0.36265823770447503,0.49945672095665855,0.13679848325218352,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6156704798903128,0.3314013768088212,0.3314013768088212,0.5037637669902022,0.28426910308149156,0.0008428181635817822,True,False,84.69528649999847
tfim,parameter_block,11,200,0.9104477611940298,0.9166666666666667,0.9090909090909091,1.0,0.5747532845184765,0.19232950099608837,0.34194124993088754,0.9166666666666667,0.5,0.9166666666666667,0.0,0.5,0.3766520164769816,0.5177000430657012,0.14104802658871957,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.8920735645762496,0.3119224412300715,0.3125272470431248,0.48671363848218324,0.5795463175331248,0.00011785551443688203,True,False,43.70094779999636
tfim,parameter_block,11,300,0.9850746268656716,0.9861111111111112,0.9859154929577465,1.0,0.5701782126022292,0.18975101704293945,0.4169066232289063,0.9861111111111112,0.5,0.9861111111111112,0.0,0.5,0.3915637719343458,0.5333449352990194,0.1417811633646736,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7147690494366185,0.3092736782633706,0.3092736782633706,0.4775599585844452,0.40549537117324785,0.0010673836818658744,True,False,84.88227159999951
tfim,parameter_block,11,400,0.9402985074626866,0.935483870967742,0.9473684210526315,1.0,0.563936744142588,0.18630744279904052,0.3681916000886881,0.935483870967742,0.5,0.935483870967742,0.0,0.5,0.41656845345200516,0.5597321206408726,0.14316366718886747,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7241947226652398,0.30156990041147125,0.3016711518513351,0.46196326076374683,0.4225235708139047,0.00029791426285114,True,False,84.07192350000696
tfim,parameter_block,11,500,0.9253731343283582,0.9193548387096775,0.935064935064935,1.0,0.5783996096416167,0.1932068494072855,0.36127798664729416,0.9193548387096775,0.5,0.9193548387096775,0.0,0.5,0.43356669586334506,0.5583142626220442,0.12474756675869914,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6805479089762233,0.34033065853941263,0.34084806823239133,0.48450147614568484,0.33969984074383197,0.0004122381246253748,True,False,41.37922220000473
tfim,parameter_block,11,600,0.9850746268656716,0.9838709677419355,0.9863013698630136,1.0,0.5732883424759064,0.1910350253710791,0.4193239760715519,0.9838709677419355,0.5,0.9838709677419355,0.0,0.5,0.40416701920086695,0.5397889489798552,0.13562192977898824,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.8590674011419287,0.32107982181639294,0.32107982181639294,0.4810141467751916,0.5379875793255358,0.0012461701521047086,True,False,83.89243919999717
tfim,parameter_block,11,700,0.5970149253731343,0.625,0.4,1.0,0.5941813301618821,0.20237732273660317,0.3265308369215574,0.625,0.5,0.625,0.0,0.5,0.36068142831195205,0.48811401427654477,0.12743258596459273,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7718623708403654,0.3443300177119453,0.3443300177119453,0.5204575943430642,0.42753235312842003,0.004582726797322356,True,False,84.91517520000343
tfim,parameter_block,11,800,0.8805970149253731,0.8888888888888888,0.875,1.0,0.5852316646299347,0.1973847898868479,0.3174784824566097,0.8888888888888888,0.5,0.8888888888888888,0.0,0.5,0.38182405826193233,0.5111321162280938,0.12930805796616152,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6864566157833869,0.32638675880457496,0.326400874553325,0.5022978488638828,0.3600557412300619,0.0005187048225755442,True,False,85.97570370000176
tfim,parameter_block,11,900,0.9402985074626866,0.9444444444444444,0.9411764705882353,1.0,0.5730953493416036,0.1913281533513607,0.37270816104891136,0.9444444444444444,0.5,0.9444444444444444,0.0,0.5,0.3847182048394218,0.5252525586854283,0.1405343538460065,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7997633073905055,0.3095516257745704,0.3095516257745704,0.481972147115417,0.4902116816159351,0.00037968161068063777,True,False,86.37695150000218
tfim,parameter_block,11,1000,0.835820895522388,0.8225806451612903,0.8674698795180723,1.0,0.4961169673688989,0.1554049382770864,0.36552141271470984,0.8225806451612903,0.5,0.8225806451612903,0.0,0.6774193548387097,0.45859172225431977,0.6811928022280607,0.2226010799737409,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7060995744341505,0.2553955377289311,0.25581483063342036,0.3453647622335496,0.45028474380073014,-2.2531758901878085e-05,True,True,87.52474230000371
tfim,critical_holdout,11,100,0.7777777777777778,0.7692307692307692,0.8235294117647058,1.0,0.63624328444399,0.22165489462157792,0.24120299277583715,0.7692307692307692,0.5,0.7692307692307692,0.0,0.5,0.4927785090614113,0.5512807688617823,0.05850225980037105,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6514911614596319,0.4528413994658533,0.4528473813636489,0.43362302995380225,0.19864378009598305,0.0007096804060320316,True,False,88.76133419999678
tfim,critical_holdout,11,200,0.7777777777777778,0.7692307692307692,0.8235294117647058,1.0,0.6323662855799718,0.2197457435446196,0.2379483876310949,0.7692307692307692,0.5,0.7692307692307692,0.0,0.5,0.4933262840981437,0.5560842595536368,0.06275797545549311,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7979081130944738,0.4312545770743103,0.43127804348907667,0.4099140604807625,0.3666300696053972,0.0008077812855519229,True,False,86.13270530000591
tfim,critical_holdout,11,300,0.7037037037037037,0.6923076923076923,0.7777777777777778,1.0,0.6354311432767554,0.2213549963604859,0.15646462749823187,0.6923076923076923,0.5,0.6923076923076923,0.0,0.5,0.5092018882562243,0.5693903232435477,0.0601884349873234,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7119280114692584,0.430578892771726,0.430578892771726,0.40791114472980144,0.28134911869753243,0.001356350845980625,True,False,86.7805406999978
tfim,critical_holdout,11,400,0.8148148148148148,0.8076923076923077,0.8484848484848485,1.0,0.6335650235537799,0.2203239298589134,0.2771455585316088,0.8076923076923077,0.5,0.8076923076923077,0.0,0.5,0.49046586129008674,0.5518804603497572,0.061414599059670505,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.743904213454112,0.4336887703897452,0.4336887703897452,0.4122167926578232,0.31021544306436677,0.001597704146400425,True,False,86.66741069999989
tfim,critical_holdout,11,500,0.5925925925925926,0.5769230769230769,0.717948717948718,1.0,0.6275103252941291,0.21786747079642477,0.33907285457199976,0.5769230769230769,0.5,0.5769230769230769,0.0,0.5,0.5343736259268622,0.6075455747815889,0.07317194885472666,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6743565027513269,0.40126970749500934,0.40127416435937685,0.37774577445168234,0.27308233839195,0.0033437860123764485,True,False,87.74689260000014
tfim,critical_holdout,23,100,0.7407407407407407,0.7307692307692308,0.8,1.0,0.6357410765122542,0.22145353717889305,0.19899261755751183,0.7307692307692308,0.5,0.7307692307692308,0.0,0.5,0.5016941801177079,0.5610139538444556,0.05931977372674768,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6512771893901866,0.44974764948905777,0.44974764948905777,0.4326049255469961,0.20152953990112887,0.0009407588154847768,True,False,87.07671950000076
tfim,critical_holdout,23,200,0.7777777777777778,0.7692307692307692,0.8235294117647058,1.0,0.6343398322465846,0.22072372067349832,0.23883280425186243,0.7692307692307692,0.5,0.7692307692307692,0.0,0.5,0.49449600415694867,0.5551149708916542,0.060618966734705515,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7979695105484298,0.4375279537042498,0.4375279537042498,0.4187255601025341,0.36044155684418,0.0003401427257332945,True,False,83.09869780000008
tfim,critical_holdout,23,300,0.7037037037037037,0.6923076923076923,0.7777777777777778,1.0,0.6313297096129988,0.21936475530394675,0.15215457108914637,0.6923076923076923,0.5,0.6923076923076923,0.0,0.5,0.510818092594214,0.5758066966491856,0.06498860405497164,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7119727319108587,0.4163988526156907,0.4163988526156907,0.3961720667052242,0.29557387929516804,0.0001449763834492357,True,False,82.75167440000223
tfim,critical_holdout,23,400,0.7037037037037037,0.6923076923076923,0.7777777777777778,1.0,0.6293033356453902,0.21835004032479363,0.15262189413199775,0.6923076923076923,0.5,0.6923076923076923,0.0,0.5,0.5080701181311983,0.5750973316825169,0.06702721355131858,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7440166442198007,0.4139377527588481,0.4139377527588481,0.3939041097523095,0.33007889146095265,0.0025583259288941562,True,False,83.49182940000173
tfim,critical_holdout,23,500,0.5925925925925926,0.5769230769230769,0.717948717948718,1.0,0.633099630757284,0.220601632343837,0.31206725518468453,0.5769230769230769,0.5,0.5769230769230769,0.0,0.5,0.5378995446034579,0.6051238032483012,0.06722425864484327,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6743597169337375,0.41429169266008586,0.41429169266008586,0.39367609698729894,0.26006802427365167,0.0009977399785977559,True,False,83.95085430000472
tfim,critical_holdout,37,100,0.8518518518518519,0.8461538461538461,0.875,1.0,0.6369203372474227,0.221961852699012,0.31945761785412163,0.8461538461538461,0.5,0.8461538461538461,0.0,0.5,0.48328714306692605,0.5411382229106791,0.057851079843753095,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6514438141429816,0.45480468092111676,0.45480468092111676,0.4345540188229549,0.19663913322186483,0.0004310214053911965,True,False,83.08786619999591
tfim,critical_holdout,37,200,0.7037037037037037,0.6923076923076923,0.7777777777777778,1.0,0.6380625570678378,0.22262133729541464,0.16103776728999275,0.6923076923076923,0.5,0.6923076923076923,0.0,0.5,0.505793086877111,0.5627718873055376,0.056978800428426624,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7974551845049714,0.44808353143006013,0.44808353143006013,0.42527858430920107,0.3493716530749113,0.0008292813414622069,True,False,82.86608600000181
tfim,critical_holdout,37,300,0.6666666666666666,0.6538461538461539,0.7567567567567568,1.0,0.63637128678656,0.22189417897739966,0.11365611931071365,0.6538461538461539,0.5,0.6538461538461539,0.0,0.5,0.5178160326829728,0.5777984028170168,0.05998237013404395,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7118366880163504,0.43150394689182275,0.43158598146160254,0.40630166864482936,0.2802507065547478,0.001099629665339108,True,False,82.23782539999956
tfim,critical_holdout,37,400,0.7407407407407407,0.7307692307692308,0.8,1.0,0.6285368210102441,0.21792763254463232,0.1928850674123987,0.7307692307692308,0.5,0.7307692307692308,0.0,0.5,0.5026424924033622,0.5700812044040926,0.06743871200073037,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7436446751706813,0.41791395634086026,0.41791395634086026,0.39462433251185525,0.3257307188298211,0.004829622307890524,True,False,83.45466220000526
tfim,critical_holdout,37,500,0.6296296296296297,0.6153846153846154,0.7368421052631579,1.0,0.6350348669415892,0.22130949462037813,0.09609948306635535,0.6153846153846154,0.5,0.6153846153846154,0.0,0.5,0.5232821493384938,0.5854904025216493,0.06220825318315548,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6744901026723525,0.430203299027824,0.430203299027824,0.40630103205987494,0.24428680364452854,0.0009264156949543856,True,False,43.029808400002366
tfim,critical_holdout,51,100,0.8148148148148148,0.8076923076923077,0.8484848484848485,1.0,0.6390392936265085,0.22302343539605618,0.28193995852513876,0.8076923076923077,0.5,0.8076923076923077,0.0,0.5,0.48868235207796257,0.5441737088894897,0.055491356811527115,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6514610916111541,0.4603901139334539,0.4603901139334539,0.43596268310933145,0.19107097767770015,0.0004341301852242019,True,False,42.3036609999981
